hf22_tgwt,cond_sur,cond_lcr,cond_mcr,cond_uma,cond_man,geop_mag,geop_grv,geop_dtb,eqi200n5,eqd200n5,geod_shr,geod_dil,geod_2nd,vent_ing,dTrend005,dTrend03,dTrend01,hfqc_tRise,fault01,fault02,fault03,fault04,fault05,fault06,fault07,fault08,faultAl,hfqc_resid
75.2483978,3.2518101,4.7069602,3.85361,3.8911099,4.3098302,-205.7819977,-5.41399,954.4650269,1602.199951,1182.5,7.0,10.1999998,18.7000008,60208.0,-152.552002,-185.6929932,-157.0540009,0.0101937,68254.10156,17677.69922,14252.2002,14252.2002,1414.209961,1414.209961,1414.209961,1414.209961,1414.209961,124.9445831
87.4308014,2.50365,4.2009602,3.40081,3.9056399,4.2514701,-307.1499939,-4.42173,242.5930023,521.0,310.1000061,12.6000004,7.0,23.2999992,39431.10156,-19.5182991,2.60095,-1.49939,0.0118206,37280.19922,7420.410156,7420.410156,7420.410156,1250.0,1250.0,1250.0,1250.0,1250.0,80.74269417
80.9055023,2.76718,3.9737999,2.9019401,3.9681499,4.2077498,175.1499939,-12.6408997,57.4686012,423.3999939,121.8000031,0.2,0.0,0.2,31429.5,45.6912003,65.7031021,41.2412987,0.0128095,173811.0,13483.7998,13483.7998,13483.7998,2850.439941,2850.439941,2850.439941,2850.439941,2850.439941,-34.99590338
87.3491974,4.4888902,4.29497,3.4414401,3.6410301,4.0729499,-55.7484016,-15.3170004,2126.469971,1653.300049,741.7000122,0.0,6.8000002,6.3000002,65974.39844,-324.4590149,-487.4169922,-407.4129944,0.0201056,15348.0,13138.7002,5488.620117,5488.620117,5488.620117,5488.620117,5488.620117,5488.620117,5488.620117,-18.74792284
92.4281998,2.21421,3.7980399,2.3550401,3.7665701,4.0960002,-60.4054985,-7.1784801,785.5300293,713.2000122,1641.599976,0.0,7.0,5.3000002,55502.30078,-83.8917007,-108.9749985,-80.9271011,0.024909,42000.69922,26911.90039,5900.209961,5900.209961,5153.879883,5153.879883,5153.879883,5153.879883,5153.879883,-16.45151341
71.2314987,2.9943199,4.0533199,2.77178,4.1358099,4.23348,-347.1950073,-4.5083299,123.4889984,2841.5,2872.699951,1.0,6.9000001,8.0,38239.39844,-505.5920105,-454.4649963,-527.2189941,0.004173,347141.0,13086.2998,9450.530273,5550.899902,5550.899902,250.0,250.0,250.0,250.0,1010.765416
88.1673965,2.98563,4.4488401,3.1984999,3.61485,4.0747099,-180.8079987,-6.8389802,623.2059937,2959.699951,717.2000122,0.0,5.9000001,5.9000001,58032.89844,-285.2290039,-452.2359924,-349.5650024,0.0170051,14705.40039,1767.77002,1767.77002,1767.77002,1767.77002,1767.77002,1767.77002,1767.77002,1767.77002,105.1912747
102.3280029,3.5818701,4.2488799,3.5550001,4.2158499,4.3144999,245.0809937,20.9675999,18.4372005,8.8000002,0.0,0.8,0.5,1.5,16817.0,-129.871994,-193.2259979,-171.2100067,0.0002202,132643.0,121910.0,100811.0,56851.80078,35423.30078,35423.30078,3716.52002,3716.52002,3716.52002,-46.32754564
81.9055023,2.6468799,4.0072198,2.8055501,3.57476,4.0854001,-69.9512024,-17.7455006,397.5140076,2683.0,268.2999878,12.8000002,7.3000002,24.0,50250.0,-377.7999878,-363.006012,-351.9779968,0.0050401,2136.0,2136.0,2136.0,2136.0,2136.0,2136.0,2136.0,2136.0,2136.0,1.077510733
92.5129013,3.2950001,4.59407,4.1147699,3.8792801,4.1789999,20.8486996,-8.7297201,189.2189941,503.1000061,0.0,0.0,2.4000001,2.3,39702.0,-159.7299957,-66.8319016,-121.7699966,0.0336123,3553.169922,3553.169922,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,1.71788445
96.7949982,3.15716,4.0479398,3.2507999,3.99066,4.2746201,-91.9383011,12.3662004,376.5379944,118.1999969,34.2999992,0.8,0.2,1.2,129994.0,-93.0423965,-12.2024002,-78.8402023,0.0078904,200379.0,41037.30078,41037.30078,41037.30078,2304.889893,2304.889893,2304.889893,2304.889893,2304.889893,591.1613621
91.354599,2.21421,3.76441,2.3167601,3.7665701,4.0957799,-23.0081997,-3.2524199,103.552002,703.7999878,1850.800049,0.0,7.5999999,5.5999999,59306.89844,67.9245987,50.9328995,72.7904968,0.0235878,43046.5,27085.5,8015.609863,8015.609863,4589.390137,4589.390137,4589.390137,4589.390137,4589.390137,-24.39844798
89.3606033,2.6412599,3.9304099,2.8250799,3.9718001,4.2567301,-96.6858978,-1.21056,420.1789856,265.3999939,0.0,0.4,0.7,1.2,97706.20313,-112.2340012,-16.2936001,-91.8294983,0.0031795,146960.0,9581.879883,9581.879883,9581.879883,1000.0,1000.0,1000.0,1000.0,1000.0,142.6415568
89.5319977,3.4943199,3.7537,2.88118,3.6612501,4.17484,-122.2310028,-11.0627003,735.934021,602.2000122,618.5999756,16.6000004,-1.0,24.2000008,1500.0,-26.7663994,-159.3569946,-68.2981033,0.0131303,21396.59961,6828.25,6828.25,6828.25,1600.780029,1600.780029,1600.780029,1600.780029,1600.780029,12.07746152
85.6069031,2.8701601,3.8326499,3.5230999,3.56106,4.1151199,-177.2290039,4.7333202,366.6260071,379.7000122,228.3999939,4.6999998,6.4000001,11.8999996,44803.0,-69.5538025,-188.6150055,-115.2330017,0.0099519,7850.160156,3020.76001,3020.76001,3020.76001,3020.76001,3020.76001,3020.76001,3020.76001,3020.76001,130.3808327
78.2464981,4.1040301,4.1125102,3.5453701,3.81323,4.2757301,-211.5460052,5.5969,355.9649963,1174.599976,530.0,2.7,6.0999999,9.1000004,59300.10156,-259.1199951,-305.7590027,-263.368988,0.0248161,95163.70313,17528.5,15742.09961,15742.09961,4031.129883,4031.129883,4031.129883,4031.129883,4031.129883,901.2776487
76.0940018,2.7019999,4.5777702,2.7171099,4.17662,4.2189002,311.8739929,-1.0740401,2.8559899,723.2000122,706.5999756,2.0,4.8000002,7.0999999,3535.530029,101.8560028,70.2938995,95.0917969,0.0151113,357647.0,18750.0,1520.689941,1520.689941,1520.689941,1520.689941,1520.689941,1520.689941,250.0,379.9878156
81.8177032,2.6468799,4.0072198,2.8055501,3.57476,4.0854001,-76.7846985,-13.4750996,387.2000122,2642.399902,268.2999878,11.3999996,7.9000001,23.3999996,52250.0,-392.7149963,-372.8559875,-367.3340149,0.004514,3535.530029,3535.530029,3535.530029,3535.530029,3535.530029,3535.530029,3535.530029,3535.530029,3535.530029,-9.2413009
99.9322968,0.951967,5.0211401,2.2864799,3.9829299,4.2742901,147.223999,3.0899899,169.7570038,60.0999985,63.7999992,0.2,1.2,1.5,53736.60156,-300.3940125,-167.4730072,-249.2380066,0.0068496,69698.0,65530.5,65530.5,14214.90039,14214.90039,14214.90039,14214.90039,14214.90039,1600.780029,476.989487
80.4653015,3.12238,4.5170298,3.8771701,4.0149598,4.2894101,-138.6940002,8.6752796,732.4609985,449.7000122,167.1999969,2.9000001,4.3000002,7.8000002,76388.79688,-209.6040039,-355.0249939,-284.6579895,0.0216896,76764.70313,13038.40039,6726.810059,6726.810059,6726.810059,6726.810059,6726.810059,6726.810059,1250.0,923.5376704
79.553299,3.1189699,4.3712001,3.8771701,3.9512999,4.2939501,-153.4440002,-2.4468501,2040.25,538.5999756,246.3000031,3.3,4.4000001,8.3999996,77071.79688,-255.2160034,-379.8399963,-315.1069946,0.0214636,79404.79688,16524.59961,10065.40039,10065.40039,10065.40039,10065.40039,10065.40039,10065.40039,4301.160156,-19.86731832
97.5268021,2.6289201,3.95716,2.7818999,3.8741,4.1329598,-70.052002,-15.8856001,445.3819885,571.4000244,503.3999939,0.0,8.1000004,7.5999999,50602.60156,-16.3412991,-17.6658993,-14.6625996,0.0237904,56212.19922,6174.540039,500.0,500.0,500.0,500.0,500.0,500.0,500.0,167.4829142
89.7425003,3.2797501,4.1049099,3.4126999,3.8422,4.1918898,-83.9451981,5.9289498,495.0830078,264.0,0.0,0.0,1.3,1.3,77253.60156,-198.6660004,-280.4110107,-248.3059998,0.020085,132930.0,17700.59961,4697.069824,4697.069824,1457.73999,1457.73999,1457.73999,1457.73999,1457.73999,830.243513
81.1179962,2.6689899,3.95015,3.4573801,3.7978799,4.2562499,-138.746994,-3.1226201,1.9236799,283.8999939,141.6999969,9.0,8.3000002,19.5,71500.0,156.1109924,185.4179993,172.2250061,0.0229772,60673.80078,8721.379883,8721.379883,8721.379883,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,-47.98008243
74.5131989,2.5870299,3.93081,2.87042,3.8742399,4.1690798,271.651001,-14.1568003,19.3915997,37.4000015,0.0,0.0,-1.2,0.9,54984.69922,-337.0159912,-270.0239868,-309.5360107,0.0083389,229209.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,-57.50447345
85.3880997,3.3931201,4.5165601,3.2629001,4.1742001,4.2638698,-103.8190002,-7.9279799,459.3269958,749.5999756,456.3999939,23.8999996,0.7,34.5999985,7632.169922,-48.0084,-211.1529999,-121.8679962,0.0088442,47066.39844,5750.0,5750.0,5750.0,5350.229981,5350.229981,5350.229981,5350.229981,5350.229981,-16.79480662
87.8764038,2.8777499,3.8099101,2.9976499,3.7740099,4.14642,-77.5357971,-9.8065901,455.8380127,506.2999878,0.0,0.0,2.7,2.7,39121.60156,-195.8500061,-95.6044998,-161.7749939,0.0345686,7721.720215,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,-26.71004026
84.7631989,3.4593,4.5773101,3.0422201,4.2449999,4.2653699,-109.8590012,-9.1891403,144.8439941,1024.800049,338.8999939,29.1000004,-1.0,42.2999992,17066.0,-108.9950027,-243.9380035,-188.6340027,0.0133414,51657.5,1750.0,1750.0,1750.0,250.0,250.0,250.0,250.0,250.0,212.7390058
83.4670029,3.3440101,4.3440199,4.2400699,3.57635,4.09863,95.702301,-3.1034601,0.904317,461.6000061,169.1999969,1.1,4.6999998,6.0,67507.39844,509.6170044,530.6970215,523.4790039,0.0176017,35373.89844,9620.94043,9620.94043,9620.94043,3162.280029,3162.280029,3162.280029,3162.280029,3162.280029,-28.14312855
73.1126022,2.3306799,3.9551201,2.8666601,3.84729,4.1872201,-71.7164993,19.3990993,107.0390015,7011.700195,1189.099976,1.6,5.3000002,7.0,3500.0,-285.3210144,-384.677002,-337.4570007,0.0297822,324013.0,4007.800049,4007.800049,2915.479981,2915.479981,2915.479981,2915.479981,2915.479981,2915.479981,-31.24501938
82.0018997,3.01173,3.80235,2.4655099,3.5725,4.0813398,-59.0625,-28.5163994,1758.880005,2350.399902,226.5,10.1000004,9.3999996,21.7000008,52964.60156,-406.8519897,-403.6010132,-384.4719849,0.0036204,5408.330078,5408.330078,5408.330078,5408.330078,5129.569824,5129.569824,5129.569824,5129.569824,5129.569824,118.7369788
84.1996994,2.2150099,4.0422201,3.22083,3.5445299,4.1166401,-106.9000015,-3.20315,163.5919952,218.0,141.5,2.8,5.0999999,8.3999996,78674.20313,-166.0079956,-152.9470062,-163.9660034,0.0181302,43563.89844,3716.52002,3716.52002,3716.52002,250.0,250.0,250.0,250.0,250.0,680.2148064
80.3803024,3.12238,4.5170298,3.8771701,4.0149598,4.3092098,-146.7109985,6.4188499,826.3880005,449.7000122,167.1999969,3.0999999,4.4000001,8.1000004,77610.0,-279.572998,-426.0660095,-354.2399902,0.0216618,76450.10156,12973.5,6485.560059,6485.560059,6485.560059,6485.560059,6485.560059,6485.560059,2061.550049,-60.02148043
94.8271027,3.0477901,4.72856,3.9860201,3.9590499,4.1876602,-63.5047989,-13.4525995,221.6909943,432.6000061,0.0,0.0,2.0999999,1.9,46006.10156,-186.9649963,-116.6729965,-149.5709991,0.0185776,11025.5,6250.0,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,22.37916471
84.3386993,2.8309,3.7513499,2.96246,3.8591001,4.2491899,74.9220963,9.4799299,1130.319946,996.0,16891.19922,2.8,17.0,20.1000004,124385.0,-134.5209961,-363.0409851,-224.2089996,0.0173749,114733.0,6087.899902,6087.899902,6087.899902,6087.899902,6087.899902,6087.899902,6087.899902,6087.899902,85.67448322
75.7081985,2.37658,3.9791601,2.7228799,3.97826,4.2505898,-1.23111,-7.5227799,47.8086014,614.9000244,324.8999939,0.6,2.4000001,3.0,97739.5,270.7609863,280.5679932,285.875,0.018688,160378.0,35923.5,6046.689941,6046.689941,6046.689941,6046.689941,6046.689941,6046.689941,6046.689941,-10.71022629
84.947403,1.7601399,3.9696801,3.35642,3.5697501,4.15101,-254.0319977,-11.9050999,91.4076004,265.7999878,0.0,4.1999998,5.3000002,10.3000002,71451.5,72.4950027,85.822403,75.5481033,0.0167515,43442.5,20152.5,12096.0,12096.0,8620.469727,8620.469727,8620.469727,8620.469727,8620.469727,124.5022377
81.8395004,2.6468799,4.0072198,3.07478,3.57476,4.0854001,-76.7846985,-13.4750996,387.2000122,2655.199951,268.2999878,11.3999996,7.9000001,23.3999996,51505.5,-387.2640076,-369.2929993,-362.9639893,0.0047814,2761.340088,2761.340088,2761.340088,2761.340088,2761.340088,2761.340088,2761.340088,2761.340088,2761.340088,-68.61067319
90.7679977,2.8152499,3.9334199,3.1654201,3.7542901,4.1854801,-116.2639999,-4.7451701,505.4230042,346.3999939,0.0,0.5,3.4000001,3.8,110900.0,-123.6559982,-251.5500031,-164.7400055,0.0221504,108589.0,21273.5,16794.69922,16794.69922,4279.310059,4279.310059,4279.310059,4279.310059,4279.310059,64.85468449
102.2799988,3.3829,4.23981,3.5580699,4.1677899,4.3078899,-95.3979034,19.0951004,15.9954996,10.5,0.0,0.8,0.5,1.6,24106.5,-127.0199966,-134.3849945,-144.2570038,0.0012092,127295.0,118689.0,94037.89844,49812.80078,27660.90039,27660.90039,250.0,250.0,250.0,19.71825689
89.6251984,2.6593001,3.8330801,2.68174,3.99809,4.27846,-12.0443001,-9.9674397,654.664978,366.3999939,98.6999969,0.0,1.4,1.3,124758.0,-149.2449951,-152.526001,-156.9889984,0.0076451,142568.0,21050.5,14467.59961,14467.59961,1030.780029,1030.780029,1030.780029,1030.780029,1030.780029,-29.91690357
86.0919037,2.7000799,3.8099101,2.96382,3.74805,4.1402102,-74.0709991,-13.8250999,565.0830078,452.2999878,0.0,0.1,2.5999999,2.7,42403.60156,-244.1730042,-153.0240021,-215.8190002,0.0336023,10407.2998,3041.379883,3041.379883,3041.379883,3041.379883,3041.379883,3041.379883,3041.379883,3041.379883,-33.07614824
81.4649963,2.1193199,3.8427501,2.8013301,3.69244,4.2375698,-110.5540009,-29.5060005,199.9530029,4070.800049,2659.699951,28.7999992,29.5,65.1999969,17464.19922,-244.0460052,-206.1159973,-218.8959961,0.0045411,17007.40039,2915.479981,2915.479981,2915.479981,500.0,500.0,500.0,500.0,500.0,165.5352478
84.1331024,2.1942699,3.87589,3.22083,3.5445299,4.1166401,-106.9690018,-7.9267602,450.0740051,224.5,147.0,2.7,5.0999999,8.3000002,78829.29688,-237.0919952,-220.1269989,-232.9160004,0.0195719,44205.5,4911.720215,4911.720215,4911.720215,2462.209961,2462.209961,2462.209961,2462.209961,2462.209961,47.06349157
80.6779022,2.70274,3.97106,3.08307,3.83601,4.2395401,128.8990021,-23.2954998,43.9756012,10415.40039,54801.19922,26.2000008,36.2000008,68.0,5031.149902,403.8989868,475.57901,448.4509888,0.008909,30121.59961,9762.80957,9303.900391,9303.900391,2657.540039,2657.540039,2657.540039,2657.540039,2657.540039,54.32172185
87.5362015,2.8777499,3.8099101,2.9976499,3.7740099,4.14642,-64.6968994,-12.8528996,652.1929932,481.7000122,0.0,0.0,2.7,2.7,39402.60156,-225.8110046,-126.6600037,-192.5460052,0.0348802,7701.459961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2673.448489
98.4095001,4.1123199,4.2854199,3.86993,3.9208801,4.2000899,-38.9005013,-3.58758,23.1030006,435.6000061,167.3000031,0.0,2.4000001,2.0,38147.69922,34.6343994,-1.36646,30.8066006,0.0021018,25071.09961,15752.0,6656.759766,6656.759766,2610.080078,2610.080078,2610.080078,2610.080078,2610.080078,-65.24223793
84.2921982,2.54972,4.3963199,3.4407401,3.8452401,4.1820798,-36.332901,4.5568199,21.0963993,25.7999992,11.0,0.6,0.3,1.0,30084.30078,29.4115009,78.8147964,62.1663017,0.0078483,235152.0,19471.09961,19471.09961,15151.2998,15151.2998,15151.2998,15151.2998,15151.2998,15151.2998,130.0649401
85.0250015,2.16363,3.9696801,3.92838,3.59427,4.15101,-207.6929932,-32.6750984,3850.860107,274.7000122,204.3999939,4.6999998,5.5,11.1999998,69664.39844,198.147995,212.052002,203.8829956,0.017428,43563.89844,16517.0,8667.469727,8667.469727,6209.870117,6209.870117,6209.870117,6209.870117,6209.870117,-13.66716824
85.3895035,3.5485899,3.6595299,3.3353701,3.55142,4.1199098,-10.0100002,-15.1837997,992.117981,1424.0,250.1000061,16.8999996,-2.4000001,26.0,18456.0,-87.1103973,-197.6080017,-107.1539993,0.0223442,3288.23999,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,650.3122963
80.2166977,2.7588201,3.7460799,2.71438,3.89182,4.1838198,-105.8130035,-2.5527101,3.4860499,169.3000031,91.0,0.2,-0.1,0.3,25279.69922,-139.6100006,-153.9519958,-147.1889954,0.0121937,164331.0,10307.7998,1767.77002,1767.77002,1767.77002,1767.77002,1767.77002,1767.77002,1767.77002,107.7832587
87.0774002,2.93204,4.08465,3.1841199,3.5899601,4.08182,-46.0276985,-8.1445599,709.0869751,2160.199951,396.6000061,0.1,5.1999998,5.4000001,59193.0,-163.0639954,-219.1150055,-150.1519928,0.0126303,14769.09961,4031.129883,2692.580078,2692.580078,2692.580078,2692.580078,2692.580078,2692.580078,2692.580078,119.3034891
77.8274002,2.96997,3.9844501,3.04497,4.0318398,4.2428598,206.0469971,7.7950101,2.08655,3324.399902,1109.400024,0.0,-2.2,1.7,45502.69922,-172.826004,-135.6920013,-164.7350006,0.0045905,210804.0,30677.80078,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,72.17535871
86.2567978,3.4319899,4.4692602,3.3085699,3.9307101,4.198,-143.0469971,1.67779,745.1989746,30.1000004,0.0,0.7,0.2,1.2,47077.69922,-90.7742004,-156.6549988,-114.2409973,0.0079158,189731.0,34699.60156,34699.60156,18251.69922,18251.69922,18251.69922,18251.69922,18251.69922,18251.69922,-25.75009402
89.5460968,3.34341,4.1237202,3.4126999,3.85728,4.1998,63.3214989,5.7176299,488.1879883,264.0,0.0,0.0,1.3,1.3,77251.60156,-194.7220001,-273.3330078,-242.6179962,0.0200174,133947.0,16989.0,3605.550049,3605.550049,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,245.4422905
82.3699036,2.9610701,3.90236,3.0936301,3.8352201,4.15066,-71.1884003,-18.4748993,92.517601,674.2999878,532.2999878,1.4,9.5,10.8000002,96735.79688,-61.7596016,-51.2196999,-62.2014999,0.0256935,82110.10156,30729.69922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.19890963
76.7294998,3.01387,4.0773101,3.0026901,3.9816,4.20748,-102.2170029,-14.1059999,30.5421009,2460.600098,801.0999756,34.0,13.5,58.2000008,41792.60156,-6.0264902,-44.0209999,-16.1194992,0.0316409,7905.689941,5385.169922,5385.169922,5385.169922,1767.77002,1767.77002,1767.77002,1767.77002,1767.77002,19.27464169
87.759201,3.5409701,3.8943501,3.3817501,3.7126999,4.1818399,-199.3630066,-2.00158,405.447998,601.5999756,639.2999878,12.5,4.3000002,20.8999996,10612.5,-39.6929016,-126.5449982,-69.6864014,0.0155233,16250.0,10514.90039,10514.90039,10514.90039,3259.600098,3259.600098,3259.600098,3259.600098,3259.600098,39.65537671
95.0998001,3.1826501,3.60495,3.36292,3.7818999,4.2540998,-7.3638101,-13.3501997,1409.189941,294.2000122,0.0,0.0,0.8,0.8,167582.0,-223.7180023,-226.3059998,-235.0240021,0.0110005,177638.0,4038.870117,4038.870117,4038.870117,4038.870117,4038.870117,4038.870117,4038.870117,4038.870117,21.90666403
86.1169968,4.7382002,4.3164301,3.60887,3.5743899,4.08391,373.0859985,4.7514501,269.5669861,1359.900024,280.8999939,0.9,6.6999998,7.8000002,71200.89844,-82.3415985,-126.5199966,-64.4587021,0.0056312,25790.0,12379.40039,9500.0,9500.0,8162.410156,8162.410156,8162.410156,8162.410156,8162.410156,-13.31198446
99.8386002,2.5301199,3.9893601,3.10145,3.85934,4.1367998,-106.7450027,-7.90025,600.1030273,360.8999939,492.2999878,0.0,6.5999999,6.0,30872.69922,-192.6499939,-223.2859955,-203.0339966,0.0109885,41815.10156,3010.399902,3010.399902,3010.399902,3010.399902,3010.399902,3010.399902,3010.399902,3010.399902,-87.84488955
86.7689972,2.0127599,4.38732,3.89733,3.85374,4.2357101,-112.5830002,-17.4426994,642.9910278,361.2999878,200.3999939,10.8000002,7.9000001,21.7999992,40138.0,-45.2402,-17.9568005,-18.7873993,0.0111474,32718.5,1581.140015,1581.140015,1581.140015,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,104.621042
87.0229034,2.4556601,4.2053299,2.98399,3.5957201,4.0781598,-45.6966019,7.1462498,25.0576992,2318.699951,449.0,0.2,6.3000002,6.5999999,63507.89844,171.9160004,104.3679962,185.5540009,0.0107564,17473.19922,8860.019531,1457.73999,1457.73999,1457.73999,1457.73999,1457.73999,1457.73999,1457.73999,213.9836558
78.2768021,2.91658,4.0819001,2.9932499,4.0156002,4.2263799,-14.9769001,-32.1963997,1899.030029,602.2999878,405.7999878,1.7,3.2,5.1999998,20202.09961,-162.9459991,-177.1309967,-182.2960052,0.0068904,377623.0,19173.5,4373.209961,1767.77002,1767.77002,1767.77002,1767.77002,1767.77002,1767.77002,1521.727856
95.9666977,3.22205,3.9184899,3.2860999,3.8749199,4.2130399,82.5018997,6.2328,234.0339966,904.4000244,266.0,0.0,3.0,2.5999999,56454.60156,-97.1529999,-176.5639954,-123.6139984,0.0244269,71173.20313,11718.0,11718.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,184.0338452
83.0345993,4.6542301,4.0027599,2.3083301,3.63151,4.0720401,-247.9429932,-15.7701998,714.9619751,792.2999878,333.5,1.3,10.8999996,12.3000002,68081.29688,-406.8359985,-457.2489929,-427.6459961,0.0132165,12198.90039,11879.59961,8533.019531,8533.019531,8533.019531,8533.019531,8533.019531,8533.019531,8533.019531,318.2497145
76.3143997,2.7019999,4.5777702,2.5978899,4.17662,4.2234802,355.8349915,1.64289,56.3931999,624.2000122,706.5999756,2.0,4.6999998,7.0,4373.209961,-20.1508999,-71.7273026,-34.8735008,0.0171043,359318.0,20574.59961,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,-37.13301914
85.9233017,2.3406,4.9670801,3.69999,3.94349,4.2501502,-0.895417,-25.6891003,181.0610046,2412.399902,22197.0,32.9000015,5.9000001,50.7999992,2136.0,-374.3269958,-336.9920044,-369.3450012,0.0150558,28293.09961,2926.179932,2926.179932,2926.179932,0.0,0.0,0.0,0.0,0.0,5818.872198
80.0383987,2.9353199,3.67872,2.93104,3.8892701,4.2571702,-32.6876984,3.9672999,2.17625,719.7000122,224.0,0.0,1.5,1.5,139243.0,148.1360016,133.5209961,149.5670013,0.0113963,181630.0,24587.90039,5396.759766,5396.759766,353.553009,353.553009,353.553009,353.553009,353.553009,83.76235908
83.9302979,1.39835,3.8527901,1.97244,3.6132901,4.0738201,-194.7140045,-14.1927004,1010.049988,998.7999878,263.1000061,1.2,10.3999996,11.6000004,63372.89844,-311.9030151,-431.9349976,-360.894989,0.011588,1600.780029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.062345
83.8203964,3.0583401,4.3633399,2.50335,4.2294598,4.2653699,-134.4499969,-25.0202007,602.3259888,3063.600098,439.5,30.7000008,1.0,44.2999992,22991.80078,-368.6470032,-439.2120056,-423.5339966,0.0134931,44610.80078,2263.850098,2263.850098,2263.850098,2263.850098,2263.850098,2263.850098,2263.850098,2263.850098,121.1931253
84.5496979,1.39835,3.94575,2.23265,3.6116199,4.07446,-81.7266998,0.337311,104.2789993,1231.900024,263.1000061,1.3,10.1999998,11.5,67170.0,-210.3699951,-342.9049988,-264.2229919,0.0124932,1903.939941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.842365358
86.6193008,2.7713001,3.99279,2.69083,4.0021,4.3120599,-195.1990051,2.37815,188.1940002,588.4000244,396.3999939,14.6000004,9.1000004,27.6000004,54438.60156,-218.8439941,-240.1320038,-246.1829987,0.0171233,32567.19922,1274.75,1274.75,1274.75,1274.75,1274.75,1274.75,1274.75,1274.75,103.5603196
81.2603989,2.7758,4.60151,4.5728102,3.68963,4.2164001,-159.7839966,-13.4085999,880.0780029,237.8999939,1009.900024,7.1999998,7.3000002,16.3999996,74132.5,-255.0970001,-247.2070007,-271.428009,0.0255977,58886.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,67.40349885
74.1455994,3.04842,4.08076,2.9997101,4.1787601,4.3028202,-94.7389984,-1.79716,52.8905983,378.6000061,207.3000031,0.8,4.1999998,5.0999999,42078.80078,-363.598999,-188.2200012,-332.8770142,0.0035874,417506.0,61919.80078,34118.39844,29633.19922,29633.19922,6600.189941,6600.189941,6600.189941,6600.189941,22.85601064
76.2410965,2.7019999,4.3896399,2.7171099,4.17662,4.2189002,323.9639893,4.2710299,4.5172501,710.5,875.7999878,2.0,4.8000002,7.0,2512.469971,254.1119995,216.4279938,243.6860046,0.0171867,354898.0,20518.30078,1520.689941,1520.689941,1520.689941,1520.689941,1520.689941,1520.689941,1520.689941,91.65590252
97.6305008,2.6289201,3.9620299,2.8299601,3.8741,4.1329598,-80.7988968,-14.5094995,388.7489929,545.4000244,506.1000061,0.0,8.0,7.5,49812.10156,-55.7573013,-60.1595001,-55.4393005,0.0233977,55536.60156,5590.169922,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,304.9520793
94.8048019,2.50579,4.6547499,4.1497598,3.9590499,4.1955099,-63.4696007,-1.06191,0.51001,429.1000061,0.0,0.0,2.0,1.8,51706.5,126.6910019,187.7740021,155.404007,0.0143993,15837.09961,10606.59961,4776.240234,4776.240234,4776.240234,4776.240234,4776.240234,4776.240234,4776.240234,72.27332283
76.6359024,2.7019999,4.3896399,2.7171099,4.17662,4.2189002,367.3380127,7.0627398,47.8176003,561.5,706.5999756,2.0,4.5,6.8000002,5836.310059,9.0783701,-46.6072998,-8.2381601,0.0187329,356069.0,22262.59961,250.0,250.0,250.0,250.0,250.0,250.0,250.0,1761.561101
97.6956024,2.6289201,3.9620299,2.8299601,3.8741,4.1329598,-80.7988968,-14.5094995,388.7489929,545.4000244,506.1000061,0.0,8.1000004,7.5999999,49573.80078,-68.2561035,-73.6406021,-68.5325012,0.0231804,55376.0,5367.729981,1030.780029,1030.780029,1030.780029,1030.780029,1030.780029,1030.780029,1030.780029,306.1858505
84.8742981,3.4593,4.5115099,3.0422201,4.2449999,4.2669001,-109.7959976,-7.3383698,71.7508011,836.7999878,428.0,28.3999996,-1.0,40.5,15821.2998,-56.7612,-198.9420013,-137.9299927,0.0132998,52771.30078,2512.469971,2512.469971,2512.469971,707.1069946,707.1069946,707.1069946,707.1069946,707.1069946,419.1214363
74.1957016,1.56081,3.81427,2.3394101,3.9577301,4.2190399,238.0240021,-16.0065994,215.3970032,1853.5,1370.599976,1.8,5.5999999,7.5999999,2371.709961,-138.2579956,-74.2958984,-97.2202988,0.0191644,354247.0,15101.7002,1457.73999,750.0,750.0,750.0,750.0,750.0,500.0,22.06172071
